,id,regionname,prodline,lendinginstr,supplementprojectflg,projectstatusdisplay,project_name,totalamt,borrower,impagency,countryname_mdk,lendinginstrtype_mdk,boardapprovaldate,closingdate,url,idacommamt,ibrdcommamt,lendprojectcost,status,productlinetype,pidrecdbwind,lendinginstrcode,project_abstract
721,P009637,South Asia,PE,Specific Investment Loan,N,Closed,Beas Equipment Project,"23,000,000",,,82602,639291,1966-06-29T00:00:00Z,6/30/1974 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009637,"23,000,000",0,"23,000,000",Closed,L,Y,SIL,
722,P009636,South Asia,PE,Structural Adjustment Loan,N,Closed,Industrial Imports Project (02),"100,000,000",,,82602,639293,1965-08-11T00:00:00Z,6/30/1967 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009636,"100,000,000",0,"100,000,000",Closed,L,Y,SAL,"{'cdata!': 'The project forms a part of a program to increase the utilization of existing manufacturing capacity and provides primarily for the import of materials, components and spare parts required by manufacturers of road transport equipment (trucks, buses, engines and automotive components), electrical equipment (including cables and wires), machine tools, cutting tools and construction equipment. In addition to the foreign exchange which would be provided from proceeds of the proposed IDA credit an equivalent amount will be allocated to these same industries from other sources of foreign exchange available to the Government of India.'}"
723,P009633,South Asia,PE,Specific Investment Loan,N,Closed,Power Transmission Project,"70,000,000",,,82602,639291,1965-06-11T00:00:00Z,12/31/1970 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009633,0,"70,000,000","70,000,000",Closed,L,Y,SIL,"{'cdata!': 'The proposed loan would assist in the extension and interconnection of electric power transmission facilities throughout India by financing the imported equipment and materials required to complete approximately 8,000 miles of high voltage lines and about 300 sub-stations.'}"
724,P009634,South Asia,PE,Specific Investment Loan,N,Closed,Kothagudem Power Project,"14,000,000",,,82602,639291,1965-06-11T00:00:00Z,12/31/1970 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009634,0,"14,000,000","14,000,000",Closed,L,Y,SIL,{'cdata!': 'The proposed loan will continue assisting the Andhra Pradesh State Electricity Board by financing the foreign exchange cost of extending the Kothagudem thermal station to a capacity of 240 MW.'}
725,P009632,South Asia,PE,Financial Intermediary Loan,N,Closed,Industrial Credit Project (06),"50,000,000",,,82602,639291,1965-05-28T00:00:00Z,6/30/1973 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009632,0,"50,000,000","50,000,000",Closed,L,Y,FIL,
726,P009635,South Asia,PE,Specific Investment Loan,N,Closed,Railway Project (08),"62,000,000",,,82602,639291,1964-10-26T00:00:00Z,1/31/1966 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009635,"62,000,000",0,"62,000,000",Closed,L,Y,SIL,"{'cdata!': 'The major part of the proposed credit would finance the import of steel and components for steam and electric locomotives, electric multiple units, coaches, bogie wagons and signalling equipment, together with equipment and materials for the electrification program. The total foreign exchange requirements of the railways during the period covered by the proposed credit are estimated at around $141 million, and the remaining $79 million would be almost entirely financed under bilateral aid from other members of the Indian Consortium.'}"
727,P009631,South Asia,PE,Sector Investment and Maintenance Loan,N,Closed,Telecommunications Project (02),"33,000,000",,,82602,639291,1964-07-06T00:00:00Z,3/31/1967 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009631,"33,000,000",0,"33,000,000",Closed,L,Y,SIM,"{'cdata!': 'The Second Telecommunications Project in India will assist in financing the program for the rehabilitation, modernization and expansion of telecommunications facilities. This project will cover the estimated cost of importing raw materials and components required by The Indian Post and Telegraphs Department (P&T) and the three principal manufacturers of telecommunications equipment to meet the needs of the program. This project will provide; imports of raw materials, components, minor machinery and test equipment used in P&T workshops.'}"
728,P009630,South Asia,PE,Structural Adjustment Loan,N,Closed,Industrial Import Project,"90,000,000",,,82602,639293,1964-06-09T00:00:00Z,6/30/1966 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009630,"90,000,000",0,"90,000,000",Closed,L,Y,SAL,"{'cdata!': ""The Industrial Imports Project in India will finance a portion of the foreign exchange requirements of industries producing capital goods in India. This project will consist of foreign exchange to cover part of the cost of components, materials and balancing equipment for factories producing trucks, buses and commercial vehicle engines, construction equipment (such as shovels and cranes), machine tools, heavy electrical equipment (including switchgear, motors, transformers, etc.), cutting tools and similar items of capital equipment. In addition, a portion of the credit will be used to import construction equipment, and spare parts required to help maintain India's present stock of commercial vehicles and heavy construction. This project will provide components, materials, and individual pieces of equipment to a wide variety of private sector industries.""}"
729,P009625,South Asia,PE,Financial Intermediary Loan,N,Closed,Industrial Credit Project (05),"30,000,000",,,82602,639291,1963-06-05T00:00:00Z,4/30/1978 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009625,0,"30,000,000","30,000,000",Closed,L,Y,FIL,"{'cdata!': 'The Fifth Industrial Credit and Investment Corporation (ICICI) Project in India will finance a loan to replenish its foreign exchange resources. This project will encourage local and foreign private capital participation, and assist in the expansion of the Indian capital market. It will consist of two rupee loans from the Government of India. This project will assist in the development of private industry, and encourage local and foreign private capital participation.'}"
730,P009627,South Asia,PE,Specific Investment Loan,N,Closed,Kothagudem Power Project,"20,000,000",,,82602,639291,1963-05-24T00:00:00Z,12/31/1968 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009627,"20,000,000",0,"20,000,000",Closed,L,Y,SIL,"{'cdata!': 'The Kothagudem Power Project in India will help finance a thermal power project will consist of a new 120 MW steam power station near Kothagudem, a reservoir to provide make-up water for the cooling towers of the station, and some transmission facilities. Power demand in Andhra Pradesh has grown at a fast rate. Due to insufficient generating capacity, there has been an acute shortage of power. This proposed project is urgently needed to improve the situation.'}"
731,P009629,South Asia,PE,Specific Investment Loan,N,Closed,Railway Project (07),"67,500,000",,,82602,639291,1963-03-22T00:00:00Z,8/31/1964 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009629,"67,500,000",0,"67,500,000",Closed,L,Y,SIL,"{'cdata!': 'The Seventh Railways Project in India will finance the foreign exchange requirements for the development of the third five-year plan. This project will consist of buying components, and materials used in the manufacture of locomotives, and rolling stock in India. It will also finance equipment for the electrification program, track, and other materials and equipment. This project will provide further development of the Indian economy.'}"
732,P009624,South Asia,PE,Sector Investment and Maintenance Loan,N,Closed,Telecommunication Project,"42,000,000",,,82602,639291,1962-09-14T00:00:00Z,4/30/1967 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009624,"42,000,000",0,"42,000,000",Closed,L,Y,SIM,"{'cdata!': 'The Telecommunications Project in India will assist in financing the program for rehabilitation, modernization and expansion of telecommunications facilities. This program will modernize and expand the telephone and telegraph facilities throughout India, and will be carried out by the posts and telegraphs department. The project will expand the telephone and telegraph facilities, and improve the quality of the service.'}"
733,P009628,South Asia,PE,Specific Investment Loan,N,Closed,Bombay Port Project,"18,000,000",,,82602,639291,1962-09-14T00:00:00Z,12/31/1967 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009628,"18,000,000",0,"18,000,000",Closed,L,Y,SIL,"{'cdata!': 'The Bombay Port Project in India will finance the development program. The projects main objective will provide additional capacity to cope with present and future traffic, particularly at the principal facility the Alexandra dock. Present facilities are inadequate to cope with existing traffic and the project is also essential to provide accommodation for the expected growth in traffic during the next few years. This project will eliminate congestion and materially assist in the economic development for India.'}"
734,P009626,South Asia,PE,Specific Investment Loan,N,Closed,Koyna Power Project (02),"17,500,000",,,82602,639291,1962-08-08T00:00:00Z,9/30/1970 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009626,"17,500,000",0,"17,500,000",Closed,L,Y,SIL,"{'cdata!': 'The Second Koyna Hydroelectric Project in India will provide financing for the hydroelectric project, south east of Bombay in the state of Maharashtra. The Koyna development will be carried out in three stages: Stage I, will provide capacity of 240 MW; Stage II, will add 340 MW; and Stage III, will provide 100 MW in a tailwater plant. This project will consists of: (a) raising the height of the dam from elevation 2, 107 feet to its designed height of 2,180 feet; (b) completing the Koyna underground power station and installing four 75 MW Pelton type turbo-generating sets with transformer equipment, (c) constructing a small power station at the base of Koyna dam with two Kaplan type turbo - generating units of 20 MW each; (d) expanding the 220k switchyard; (e) constructing a 45 mile 220 kv double circuit line to the site of a new aluminum factory to be located at Jaigad; and (f) supplementing the transmission capacity toward Bombay. The demand for electricity in the Bombay-Poona area warrants substantial additions to generating capacity of the system serving this area as soon as possible. The completion of the second Stage of the Koyna development is the quickest and most economical method of providing this additional capacity.'}"
735,P009623,South Asia,PE,Specific Investment Loan,N,Closed,Purna Irrigation Project,"13,000,000",,,82602,639291,1962-07-18T00:00:00Z,9/30/1968 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009623,"13,000,000",0,"13,000,000",Closed,L,Y,SIL,"{'cdata!': 'The Purna Irrigation (State of Maharashtra) Project in India will provide financing for the irrigation of 152,000 acres along the left side of the Purna River Valley in India. This project will consist of a composite dam of Yeldari with a reservoir of 784,000 acre feet gross capacity, a re-regulating reservoir of 200,00 acre feet behind another composite dam at Sidheshwar, about 50 miles of concrete, or masonry, lined main canal and 250 miles of distributaries to irrigate 152,000 acres. The project will provide reliable water supply for the irrigations of 152,000 acres of land now dependent on rainfall for crops.'}"
736,P009616,South Asia,PE,Specific Investment Loan,N,Closed,Sone Irrigation Project,"15,000,000",,,82602,639291,1962-06-29T00:00:00Z,12/31/1967 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009616,"15,000,000",0,"15,000,000",Closed,L,Y,SIL,"{'cdata!': 'The Sone Irrigation (State of Bihar) Project in India will provide financing for the improvement of the water supply. This project will consist of the construction of a new barrage across the Sone River to replace the existing diversion weir, headworks and navigation channels located at the new barrage would be connected to the existing canal system by link canals, remodeling and extension of the existing irrigation system. The new structure will provide better regulation of river flow and head for water supply. The project will improve the water supply for 733,000 acres of crops presently irrigated each year and would make possible the irrigation of about 300,000 additional acres of crops.'}"
737,P009617,South Asia,PE,Financial Intermediary Loan,N,Closed,Industrial Credit Project (04),"20,000,000",,,82602,639291,1962-02-28T00:00:00Z,12/31/1967 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009617,0,"20,000,000","20,000,000",Closed,L,Y,FIL,"{'cdata!': 'The Fourth Industrial Credit and Investment Corporation Project in India will finance a loan to replenish its foreign exchange resources. This project will consist of the creation, expansion, and modernization of private industrial enterprises which will encourage private local, and foreign capital participation in their financing, and assist in the creation of a securities market. This project will provide economic expansion for the Indian capital market.'}"
738,P009620,South Asia,PE,Specific Investment Loan,N,Closed,Durgapur Thermal Power Project,"18,500,000",,,82602,639291,1962-02-14T00:00:00Z,12/31/1969 12:00:00 AM,https://projects.worldbank.org/en/projects-operations/project-detail/P009620,"18,500,000",0,"18,500,000",Closed,L,Y,SIL,"{'cdata!': 'The Durgapur Power Extension project for India will provide a credit to the Government of India for the expansion of the Durgapur power station and associated transmission system of the Damodar Valley Corporation (DVC). The DVC is a semi-autonomous organization created in 1948 to carry out a unified scheme of development of the Damodar Valley in the States of Bihar and Bengal. This project follows three previous Bank loans to help with the development of the Damodar Valley by DVC. The components of the project are the construction of a 140 MW thermal generating plant and additional transmission facilities. The thermal plant is a hydrogen cooled turbo-generator and will be an extension of the existing Durgapur power station. It will be adjacent to the Durgapur steel plant, and will use coal middlings which are a waste product from an adjacent coal washing plant. The transmission system enhancements will include: a) transmission line construction comprising about 5 miles of 132 kv double circuit line and about 12 miles of 33 kv line; b) modifications and extension of substations at Durgapur, Bokaro, Chandrapura, Sindri, kalipahari, Ramgarh, Luchipur, Ramkanali, Burdwan, Oyaria, and Maithon; and c) construction of a central load dispatch and system control station at Maithon. The report notes that even with the additional capacity generated by this thermal plant, DVC will not be able to fully meet power demand in the area. This report finds the project to be sound and cost estimates to be reasonable. The DVC has agreed to adjust its rates to assure a return of at least 7 percent. It will employ a firm of chartered accountants, approved by the IDA, to assure an adequate return. This project is suitable as a basis of a credit to the Government of India which will in turn supply to the DVC the foreign exchange required for the project.'}"
